Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
The Cat in the Hat (TV special),Dr. Seuss,1971,,"As the story opens, it is too rainy and too cold to play outside, so a boy and a girl sit bored and look out the window. Their mother announces that she is ready to depart, then tells them to have fun and says she will return at 3:30 sharp. While their mother is out, they have no other choice but to think of something to do (""Nothing To Be Done"").
",,,,False,True,,,
Rudin,Ivan Turgenev,1857,"['Political', ' Romance']",,,,,False,True,,,
Home of the Gentry,Ivan Turgenev,1859,"['Political', ' Romance novel']","The novel's protagonist is Fyodor Ivanych Lavretsky, a nobleman who shares many traits with Turgenev. The child of a distant, Anglophile father and a serf mother who dies when he is very young, Lavretsky is brought up at his family's country estate home by a severe maiden aunt, often thought to be based on Turgenev's own mother, who was known for her cruelty.
",,,,False,True,,Rudin,On the Eve
On the Eve,Ivan Turgenev,1860,"['Political', ' Romance novel']","The story revolves around Elena Stakhova, a girl with a hypochondriac mother and an idle father, a retired guards lieutenant with a mistress. On the eve of the Crimean War, Elena is pursued by a free-spirited sculptor (Pavel Shubin) and a serious-minded student (Andrei Berzyenev). But when Berzyenev's revolutionary Bulgarian friend, Dmitri Insarov, meets Elena, they fall in love. In secretly marrying Insarov Elena disappoints her mother and enrages her father, who had hoped to marry her to a dull, self-satisfied functionary, Kurnatovski. Insarov nearly dies from pneumonia and only partly recovers. On the outbreak of war Insarov tries to return with Elena to Bulgaria, but dies in Venice. Elena takes Insarov's body to the Balkans for burial and then vanishes.
",,,,False,False,,Home of the Gentry,Fathers and Sons
Fathers and Sons (novel),Ivan Turgenev,1862,"['Political', ' romance', ' philosophical']","University graduate Arkady Kirsanov returns to his father's modest estate, called Marino. Arkady brings his friend, Eugene Bazarov. His father, Nikolay, gladly receives the two young men at his estate, but Nikolay's brother, Pavel, soon becomes upset by the strange new philosophy called ""nihilism"" that the young men advocate.
",,,2262001,False,False,,On the Eve,Smoke
Smoke (Turgenev novel),Ivan Turgenev,1867,['Political novel'],"Ivan Turgenev began work on what was to become Smoke in late 1865 and it's known that he carried a finished manuscript of the novel with him when he visited Russia in early 1867. In St. Petersburg, in February 1867, he gave several public charity readings from chapters of the book, all of which were met with approbation.[1] Smoke was first published in the March 1867 issue of The Russian Messenger (Русский вестник Russkiy vestnik), one of the premier literary magazine of nineteenth century Russia. The reception to Turgenev’s public readings was a bellwether, for upon publication in Russia the novel was met with almost immediate and universal condemnation in that country. Conservatives were enraged by his portrayal of the nobility, Slavophiles denounced Turgenev for denigrating his native Russia, while revolutionaries called the author a senile dodderer incapable or unwilling to appreciate young Russians’ strength and will. As for Alexander Herzen, the exiled revolutionary the likes of whom Turgenev satirized in the character of Gubaryov, he wrote a largely negative review of the work in his revolutionary publication The Bell.[2] The criticism of the novel for its supposed “anti-Russian” attitude arose from the fact that Smoke, more than simply a story of a ménage à trois (or even ménage à quatre) and a failed loved affair, is a Roman à thèse, meant largely to display in ironical or farcical light the different strata of Russian society and to offer a political critique on the problems Russia was facing and the shortcomings of Russia’s would-be saviours.[3]
",,,,False,False,,,
Virgin Soil,Ivan Turgenev,1877,['Political novel'],"The novel centres on a depiction of some of the young people in late nineteenth century Russia who decided to reject the standard cultural mores of their time, join the Populist movement, and 'go amongst the people', living the lives of simple workers and peasants rather than lives of affectation and luxury. The novel has a number of central characters around whom the action revolves. It explores, for instance, the life of Alexey Dmitrievich Nezhdanov, the illegitimate son of an aristocrat, who seeks to radicalise the peasantry and involve them in political action. He is given a job as tutor to Kolya, the nine-year-old son of Sipyagin, a local politician, and goes to live on his country estate.[1] Whilst working there he becomes attracted to Marianna, the niece of the family.[2]
",,,,False,False,,,
The Diary of a Superfluous Man,Ivan Turgenev,1850,"['novella', ' epistolary']",,,,,False,False,,,
Asya (novella),Ivan Turgenev,1858,,"Turgenev worked on the story from July to November 1857. The idea came from a scene he saw in the German town of Sinzig - an elderly woman looking out of a window on the first floor, and the head of a young girl in the window above. Turgenev tried to imagine the fate of these people and came up with the idea for ""Asya"".[2]
",,,,False,True,,,
First Love (novella),Ivan Turgenev,1860,,,,,,False,True,,,
Torrents of Spring,Ivan Turgenev,1872,['Fiction'],"Despite its fictional overlay, Torrents of Spring is inspired by the events of Turgenev's life during his 1838-1841 tour of the German States.
",,,,False,True,,,
The Troubled Air,Irwin Shaw,1951,,"The plot centers around Clement Archer, the director of a successful weekly radio program, who is told by the producers and sponsors to fire four actors and one musician working on the show because of alleged Communist sympathizing. To save the show, and because of his own conscience, Archer wins a two-week deferral and starts his own investigation. Eventually, one of the contributors commits suicide, two of the others betray Archer, and the careers of all others are ruined. Archer reconciles with his family.
",,,,False,False,,The Young Lions,Lucy Crown
Lucy Crown,Irwin Shaw,1956,,"Lucy, an orphan, marries Oliver, a successful but frustrated businessman. Oliver's ambitions are thwarted when his father dies and Oliver is forced to run the family business. He proves to be a controlling husband. Lucy, who suffers from self-esteem issues, is intimidated by him and gives up her career aspirations.
",,,339,False,True,,The Troubled Air,
"Beggarman, Thief",Irwin Shaw,1977,,,,,512,True,False,,"Rich Man, Poor Man",
The World Is Full of Married Men,Jackie Collins,1968,['Novel'],"Set in London in the swinging sixties, middle-aged advertising executive David Cooper cheats on his wife Linda. When he meets the young and beautiful Claudia Parker, David wants to marry her. However, Claudia has different ideas; she wants to be a model, an actress, and a star. When Linda finds out about the affair she ends the marriage and files for divorce.
",,,173,True,True,,,The Stud
The Stud (novel),Jackie Collins,1969,['Fiction'],"Fontaine Khaled is the wife of a wealthy Arab businessman, Benjamin Khaled. She spends his money on her nightclub Hobo, partying, shopping, and lovers. She hires a manager, Tony Blake, to run her club, but it is understood that his job security is dependent on him satisfying her sexual demands. Tony loses interest in Fontaine and turns his attention to her young step-daughter Alexandra, who uses him to make another man she is interested in jealous. Tony, oblivious to this fact, pursues Alexandra while double-crossing Fontaine by making a deal with businessman Ian Thaine to buy his own club by saying that Fontaine is in on the deal. Meanwhile, Benjamin's attentions stray to model Dolores after he finds out about Fontaine's various affairs. When Fontaine is faced with Benjamin divorcing her and Tony double-crossing and leaving her to set up his own club she puts the wheels in motion to turn the tables.
",,,,True,True,,,
The World Is Full of Divorced Women,Jackie Collins,1975,['Fiction'],"In New York City, English journalist Cleo James finds her husband having sex with her best friend, and she knows it's time to end the marriage.  In London, Muffin, the hottest nude model in town, finds her man wants more from her than she can give.
",,,,False,False,,,
The Bitch (novel),Jackie Collins,1979,['Fiction'],"Ladies man Nico Constantine comes to Las Vegas to make a killing at the casinos but ends up owing the mob, big time.  Nico then meets the beautiful and wealthy Fontaine Khaled and sees her as a potential mark.
",,,,False,False,,,
Hollywood Wives (novel),Jackie Collins,1983,['Novel'],,,,510,False,True,,Chances(1981),Lucky (1985)
Hollywood Husbands,Jackie Collins,1986,['novel'],,,,536,False,True,,Lucky(1985),Rock Star (1988)
Chances (novel),Jackie Collins,1981,,,,,,False,False,Santangelonovels,,Hollywood Wives
Vendetta: Lucky's Revenge,Jackie Collins,1996,,,,,624,False,True,Santangelonovels,Lady Boss,Dangerous Kiss
Dangerous Kiss,Jackie Collins,1999,['Romantic novel'],,,,624,False,False,Santangelonovels,Vendetta: Lucky's Revenge,Drop Dead Beautiful
