Name,Birth Year,Genres,Books
Evelyn Waugh,1903,['Travel literature'],"['Decline and Fall', 'Vile Bodies', 'A Handful of Dust', 'Scoop (novel)', 'Brideshead Revisited', ""Scott-King's Modern Europe"", 'The Loved One (book)', 'Helena (Waugh novel)', 'Love Among the Ruins. A Romance of the Near Future', 'Men at Arms (Waugh novel)', 'Men at Arms (Waugh novel)', 'Officers and Gentlemen', 'Unconditional Surrender (novel)', 'The Ordeal of Gilbert Pinfold', 'Robbery Under Law', 'When the Going Was Good', 'A Tourist in Africa']"
Angus Wilson,1913,['Science fiction'],"['Hemlock and After', 'Anglo-Saxon Attitudes', 'The Middle Age of Mrs Eliot', 'The Old Men at the Zoo']"
Nancy Kilpatrick,1946,nan,['Ariosto (novel)']
Margery Allingham,1904,['Crime novel'],"['The Crime at Black Dudley', 'Mystery Mile', 'Look to the Lady', 'Police at the Funeral', 'Sweet Danger', 'Death of a Ghost', 'Flowers for the Judge', 'The Case of the Late Pig', 'Dancers in Mourning', 'The Fashion in Shrouds', ""Traitor's Purse"", ""Coroner's Pidgin"", 'More Work for the Undertaker', 'The Tiger in the Smoke', 'The Beckoning Lady', 'Hide My Eyes', 'The China Governess', 'The Mind Readers', 'Cargo of Eagles']"
Henryk Sienkiewicz,1846,nan,[]
Elizabeth Bowen,1899,nan,"['The Last September', 'The House in Paris', 'The Death of the Heart', 'The Heat of the Day', 'Eva Trout (novel)']"
Nick Cave,1957,nan,[]
Christopher Isherwood,1904,nan,"['Mr Norris Changes Trains', 'Mr Norris Changes Trains', 'Goodbye to Berlin', 'The Memorial', 'Goodbye to Berlin', 'Down There on a Visit', 'A Single Man (novel)', 'The Memorial', 'Mr Norris Changes Trains', 'Goodbye to Berlin', 'Down There on a Visit', 'A Single Man (novel)', 'A Meeting by the River', 'Journey to a War']"
Wei Hui,1973,nan,[]
Michael Carroll,,,
H. E. Bates,1905,nan,"['The Two Sisters (novel)', 'Fair Stood the Wind for France', 'The Cruise of the Breadwinner', 'The Purple Plain (novel)', 'Love for Lydia', 'A Moment in Time (novel)', 'The Triple Echo (novel)', 'The Darling Buds of May (novel)', 'A Breath of French Air', 'When the Green Woods Laugh', 'My Uncle Silas', 'The Two Sisters (novel)', 'My Uncle Silas', 'Fair Stood the Wind for France', 'The Cruise of the Breadwinner', 'The Purple Plain (novel)', 'Love for Lydia', 'A Moment in Time (novel)', 'The Triple Echo (novel)', 'The Darling Buds of May (novel)', 'A Breath of French Air', 'When the Green Woods Laugh', 'The Larkins (2021 TV series)']"
David Lodge,,,
Harry Kemelman,,Mystery,[]
Justine Larbalestier,1967,Young adult fantasy,"['Sabriel', 'Lirael', 'Abhorsen', 'Castle (novel)', 'Aenir', 'Above the Veil', 'Into Battle (novel)', 'The Violet Keystone', 'Mister Monday', 'Grim Tuesday', 'Drowned Wednesday', 'Sir Thursday', 'Lady Friday', 'Superior Saturday', 'Lord Sunday', ""Shade's Children"", 'Mister Monday', 'Grim Tuesday', 'Drowned Wednesday', 'Sir Thursday', 'Lady Friday', 'Superior Saturday', 'Lord Sunday', 'Sabriel', 'Lirael', 'Abhorsen', 'The Fall (Nix novel)', 'Castle (novel)', 'Aenir', 'Above the Veil', 'Into Battle (novel)', 'The Violet Keystone', 'The Ragwitch', ""Shade's Children"", 'A Confusion of Princes']"
T. S. Eliot,1888,nan,"[""A Choice of Kipling's Verse""]"
Bernard MacLaverty,1942,nan,[]
Iris Murdoch,1919,['philosophical novel'],"['Under the Net', 'The Flight from the Enchanter', 'The Sandcastle (novel)', 'The Bell (novel)', 'An Unofficial Rose', 'The Unicorn (novel)', 'The Italian Girl', 'The Red and the Green', 'The Time of the Angels', 'The Nice and the Good', ""Bruno's Dream"", 'A Fairly Honourable Defeat', 'An Accidental Man', 'A Word Child', 'Henry and Cato', 'Nuns and Soldiers', ""The Philosopher's Pupil"", 'The Good Apprentice', 'The Book and the Brotherhood', 'The Message to the Planet', 'The Green Knight (novel)', ""Jackson's Dilemma"", 'Sartre: Romantic Rationalist', 'The Sovereignty of Good', 'Under the Net', 'The Flight from the Enchanter', 'The Sandcastle (novel)', 'The Bell (novel)', 'An Unofficial Rose', 'The Unicorn (novel)', 'The Italian Girl', 'The Red and the Green', 'The Time of the Angels', 'The Nice and the Good', ""Bruno's Dream"", 'A Fairly Honourable Defeat', 'An Accidental Man', 'The Black Prince (novel)', 'The Sacred and Profane Love Machine', 'A Word Child', 'Henry and Cato', 'The Sea, the Sea', 'Nuns and Soldiers', ""The Philosopher's Pupil"", 'The Good Apprentice', 'The Book and the Brotherhood', 'The Message to the Planet', 'The Green Knight (novel)', ""Jackson's Dilemma"", 'The Black Prince (novel)', 'Sartre: Romantic Rationalist', 'The Sovereignty of Good']"
Joan Brady,,,
Joseph Conrad,1857,nan,"['The Secret Agent', 'The Inheritors (Conrad and Ford novel)', 'Romance (novel)', 'The Secret Agent (2016 TV series)']"
Andrei Bely,1880,nan,[]
Tom Doyle,,['Historical novel'],"['A Study in Scarlet', 'The Sign of the Four', 'The Memoirs of Sherlock Holmes', 'The Hound of the Baskervilles', 'The Lost World (Doyle novel)', 'The Poison Belt', 'The Land of Mist', 'The Mystery of Cloomber', 'Micah Clarke', 'The Firm of Girdlestone', 'The White Company', 'The Doings of Raffles Haw', 'Beyond the City', 'The Great Shadow', 'The Refugees (novel)', 'The Parasite', 'The Stark Munro Letters', 'Rodney Stone', 'The Tragedy of the Korosko', 'A Duet, with an Occasional Chorus', 'Sir Nigel', 'The Maracot Deep', 'A Study in Scarlet', 'The Sign of the Four', 'The Hound of the Baskervilles', 'The Memoirs of Sherlock Holmes', 'The Lost World (Doyle novel)']"
C. S. Forester,1899,nan,"['The Happy Return', 'A Ship of the Line', 'Flying Colours (novel)', 'The Commodore', 'Lord Hornblower', 'Mr. Midshipman Hornblower', 'Lieutenant Hornblower', 'Hornblower and the Atropos', 'Hornblower in the West Indies', 'Hornblower and the Hotspur', 'Hornblower and the Crisis', 'Payment Deferred', 'Brown on Resolution', 'Death to the French', 'The Gun (novel)', 'The African Queen (novel)', 'The Captain from Connecticut', 'The Ship (novel)', 'The Good Shepherd (novel)', 'The Last Nine Days of the Bismarck']"
G. K. Chesterton,1874,"Essays, fantasy, Christian apologetics, Catholic apologetics, mystery, poetry","['The Napoleon of Notting Hill', 'The Man Who Was Thursday', 'The Ball and the Cross', 'Manalive', 'The Flying Inn', 'The Club of Queer Trades', 'The Man Who Knew Too Much (book)', 'The Poet and the Lunatics', 'Orthodoxy (book)', 'The New Jerusalem (Chesterton book)', 'Fancies Versus Fads', 'The Everlasting Man']"
Desmond Bagley,1923,['Thriller novel'],"['The Golden Keel', 'High Citadel', 'The Spoilers (Bagley novel)', 'The Tightrope Men', 'The Snow Tiger', 'Flyaway (novel)', 'Windfall (novel)', 'Night of Error', 'Juggernaut (novel)', 'The Golden Keel', 'High Citadel', 'Landslide (novel)', 'The Vivero Letter (novel)', 'The Spoilers (Bagley novel)', 'Running Blind (Bagley novel)', 'The Freedom Trap', 'The Tightrope Men', 'The Snow Tiger', 'The Enemy (Bagley novel)', 'Flyaway (novel)', 'Windfall (novel)', 'Night of Error', 'Juggernaut (novel)']"
Tanith Lee,1947,"['Fantasy', ' science fiction']","['The Birthgrave', 'The Blood Opera Sequence', 'The Blood Opera Sequence', 'The Blood Opera Sequence', 'The Claidi Journals', ""Don't Bite the Sun"", 'The Piratica Series', 'The Piratica Series', 'The Piratica Series', 'The Book of the Damned (Tanith Lee)', 'Venus Preserved', 'S.I.L.V.E.R. series', 'S.I.L.V.E.R. series', ""Death's Master"", ""Delusion's Master"", ""Delirium's Mistress"", 'The Unicorn Series', 'The Unicorn Series', 'The Unicorn Series', 'The Castle of Dark', 'Electric Forest (novel)', 'Madame Two Swords', 'The Thaw (novelette)', 'The Birthgrave', ""Don't Bite the Sun"", ""Night's Master"", ""Death's Master"", ""Delusion's Master"", ""Delirium's Mistress"", 'S.I.L.V.E.R. series', 'S.I.L.V.E.R. series', 'The Book of the Damned (Tanith Lee)', 'The Unicorn Series', 'The Unicorn Series', 'The Unicorn Series', 'The Blood Opera Sequence', 'The Blood Opera Sequence', 'The Blood Opera Sequence', 'Venus Preserved', 'The Claidi Journals', 'The Claidi Journals', 'The Claidi Journals', 'The Claidi Journals', 'The Piratica Series', 'The Piratica Series', 'The Piratica Series', 'Electric Forest (novel)', 'The Gods Are Thirsty (Tanith Lee)', 'Women as Demons: The Male Perception of Women through Space and Time', 'The Thaw (novelette)', 'Madame Two Swords']"
Christopher Buckley,,,
Paulo Lins,,nan,[]
Mark Clapham,,nan,[]
Ellen Titlebaum,,,
Yoko Kawashima Watkins,,"War novel, non-fiction",[]
Eric Van Lustbader,1946,['Thriller novel'],"['The Testament (Lustbader novel)', 'The Ninja (novel)', 'The Bourne Legacy (novel)', 'The Bourne Betrayal', 'The Bourne Deception', 'The Bourne Objective', 'The Bourne Dominion', 'The Bourne Imperative', 'The Bourne Retribution', 'The Bourne Ascendancy', 'The Bourne Enigma', 'Black Blade (novel)']"
Paul Ruditis,,nan,[]
Marc Estrin,,nan,[]
Alexis de Tocqueville,1805,nan,[]
Thea Beckman,1923,Children's novels,[]
Ralph Peters,1952,nan,[]
Don Freeman,1908,nan,[]
Robert Graysmith,1942,nan,[]
Sharon Draper,1948,nan,[]
Greg Cox,,,
Robert Greene,,,
Lauren Belfer,,Historical Fiction,[]
Nicholson Baker,1957,"['Non-fiction', ' Essays']","['The Mezzanine', 'Room Temperature (novel)', 'Vox (Nicholson Baker novel)', 'The Fermata', 'Checkpoint (novel)', 'House of Holes', 'U and I: A True Story', 'Human Smoke', 'The Way the World Works']"
Paul Beatty,1962,"Fiction, poetry",[]
Alastair Reynolds,1966,['Science fiction'],"['Revelation Space', 'Chasm City', 'Redemption Ark', 'Absolution Gap', 'The Prefect', 'Elysium Fire', 'Blue Remembered Earth', 'On the Steel Breeze', ""Poseidon's Wake"", 'Revenger (novel)', 'Shadow Captain (novel)', 'Bone Silence', 'Pushing Ice', 'House of Suns', 'Terminal World', 'Harvest of Time', 'The Medusa Chronicles', 'Galactic North']"
Jim Bouton,,nan,[]
Alfred Toombs,,,
David Anthony Durham,1969,nan,[]
Sebastian Junger,1962,nan,[]
Alex Shakar,1968,nan,[]
Trisha R. Thomas,,,
C. L. Moore,1911,"Science fiction, fantasy",[]
Patricia Duncker,,nan,[]
Patrick O'Brian,1914,['Historical fiction'],"['Master and Commander', 'The Mauritius Command', 'The Fortune of War', ""The Surgeon's Mate"", 'The Ionian Mission', ""Treason's Harbour"", 'The Far Side of the World', 'The Reverse of the Medal', 'The Letter of Marque', 'The Thirteen-Gun Salute', 'The Nutmeg of Consolation', 'The Wine-Dark Sea', 'The Yellow Admiral', 'Blue at the Mizzen', 'Hussein, An Entertainment', 'The Road to Samarcand', 'The Golden Ocean', 'The Unknown Shore', 'Richard Temple (novel)']"
Matt Ruff,1965,nan,[]
Raymond Benson,1955,"Spy fiction, suspense thriller","['Zero Minus Ten', 'High Time to Kill', 'Casino Royale (novel)', 'Live and Let Die (novel)', 'Moonraker (novel)', 'Diamonds Are Forever (novel)', 'From Russia, with Love (novel)', 'Dr. No (novel)', 'Goldfinger (novel)', 'Thunderball (novel)', 'The Spy Who Loved Me (novel)', ""On Her Majesty's Secret Service (novel)"", 'You Only Live Twice (novel)', 'The Man with the Golden Gun (novel)', 'Octopussy and The Living Daylights', 'Colonel Sun', 'Licence Renewed', 'For Special Services', 'Icebreaker (novel)', 'Scorpius (novel)', 'Cold (novel)', 'Zero Minus Ten', 'High Time to Kill', 'Devil May Care (Faulks novel)', 'Carte Blanche (novel)', 'Solo (Boyd novel)', 'Trigger Mortis', 'Forever and a Day (novel)', 'James Bond, The Spy Who Loved Me', 'James Bond and Moonraker', 'The World Is Not Enough (novel)', 'The Adventures of James Bond Junior 003½', 'James Bond: The Authorized Biography of 007', 'SilverFin', 'Blood Fever', 'Double or Die', 'Hurricane Gold', 'By Royal Command', 'Heads You Die', 'The Moneypenny Diaries: Guardian Angel', 'Secret Servant: The Moneypenny Diaries', 'The Moneypenny Diaries: Final Fling', 'The Killing Zone', 'Per Fine Ounce', 'Double O Seven, James Bond, A Report', 'The James Bond Dossier', 'The Book of Bond', 'The James Bond Bedside Companion', 'The Battle for Bond', 'Danger Society: The Young Bond Dossier']"
Edgar Pierre Jacobs,1904,nan,"['S.O.S. Meteors: Mortimer in Paris', 'The Necklace Affair', ""Professor Sató's Three Formulae, Volume 1: Mortimer in Tokyo"", 'The Voronov Plot', 'The Strange Encounter', 'The Septimus Wave', 'The Crab with the Golden Claws', 'The Secret of the Unicorn', 'Prisoners of the Sun', 'Tintin in Tibet', 'The Castafiore Emerald']"
W. P. Kinsella,1935,Sports fiction,[]
Nancy McKenzie,1948,Historical fiction,"[""Merlin's Ring"", ""Merlin's Ring"", 'The Sword in the Stone (novel)', 'The Sword in the Stone (novel)', 'The Ill-Made Knight', 'The Candle in the Wind', 'The Book of Merlyn', 'The Lantern Bearers (Sutcliff novel)', 'The Lantern Bearers (Sutcliff novel)', 'Sword at Sunset', 'Tristan and Iseult (novel)', 'The Light Beyond the Forest', 'The Light Beyond the Forest', 'The Sword and the Circle', 'The Road to Camlann', 'The Crystal Cave', 'The Crystal Cave', 'The Hollow Hills', 'The Last Enchantment', 'The Wicked Day', 'The Prince and the Pilgrim', 'Taliesin', 'Taliesin', 'Child of the Northern Spring', 'Child of the Northern Spring', 'Queen of the Summer Stars', 'Guinevere: The Legend in Autumn', 'The Knight of the Sacred Lake', 'Firelord (novel)', 'Firelord (novel)', 'The Singing Sword', 'The Singing Sword', ""The Eagles' Brood"", 'The Saxon Shore', 'The Eagle (novel)', 'Merlin Book 10: Shadows on the Stars', 'Merlin Book 10: Shadows on the Stars', 'Merlin Book 11: The Eternal Flame']"
Ed Gorman,,,
Neil Peart,1952,nan,['The Studio Albums 1989–2007']
John Barth,1930,nan,"['The Floating Opera', 'The End of the Road', 'Giles Goat-Boy', 'LETTERS', 'Sabbatical: A Romance', 'The Tidewater Tales', 'The Last Voyage of Somebody the Sailor', 'Once Upon a Time: A Floating Opera', 'Every Third Thought', 'Where Three Roads Meet', 'The Floating Opera', 'The End of the Road', 'The Sot-Weed Factor (novel)', 'Giles Goat-Boy', 'Lost in the Funhouse', 'Chimera (Barth novel)', 'LETTERS', 'Sabbatical: A Romance', 'The Tidewater Tales', 'The Last Voyage of Somebody the Sailor', 'Once Upon a Time: A Floating Opera', 'Coming Soon!!!', 'Where Three Roads Meet', 'The Development', 'Every Third Thought']"
Craig Clevenger,1964,"Transgressional fiction, neo-noir",[]
John Banville,1945,nan,[]
D. M. Thomas,1935,nan,"['V.', 'The Crying of Lot 49', ""Gravity's Rainbow"", 'Vineland', 'Mason &amp; Dixon', 'Against the Day', 'Inherent Vice', 'Bleeding Edge (novel)']"
Arthur Koestler,1905,nan,[]
Ana Menendez,1970,nan,[]
MacKinlay Kantor,1904,['Historical fiction'],"['Andersonville (novel)', 'Spirit Lake (book)']"
Antoine François Prévost,1697,nan,[]
Jean Cocteau,1889,nan,"['The White Paper (novel)', 'Les Enfants terribles']"
Samuel Youd,1922,"['science fiction', ' young adult literature']","['The Guardians (Christopher novel)', 'Empty World', 'A Dusk of Demons', 'Fireball (novel)', 'New Found Land (Christopher novel)', 'Dragon Dance (novel)', 'The Death of Grass', 'The Lotus Caves', 'The Guardians (Christopher novel)', 'Empty World', 'A Dusk of Demons']"
Christopher Priest,,,
Colin Meloy,1974,nan,[]
Ford Madox Ford,1873,nan,"['The Secret Agent', 'The Inheritors (Conrad and Ford novel)', 'Romance (novel)', 'The Secret Agent (2016 TV series)']"
William Peter Blatty,1928,nan,"['The Exorcist (novel)', 'Legion (Blatty novel)', 'The Exorcist', 'The Exorcist III']"
Judith Kerr,1923,Children's literature,[]
Augustus Thomas,1857,nan,[]
Henry Fielding,1707,nan,"['The Macdermots of Ballycloran', ""The Kellys and the O'Kellys"", 'The Three Clerks', 'Castle Richmond', 'Orley Farm (novel)', 'Rachel Ray (novel)', 'Miss Mackenzie', 'The Belton Estate', 'The Claverings', 'He Knew He Was Right', 'The Vicar of Bullhampton', 'Sir Harry Hotspur of Humblethwaite', 'Ralph the Heir', 'Lady Anna (novel)', 'The Way We Live Now', 'The American Senator', 'An Eye for an Eye (novel)', 'Cousin Henry', ""Ayala's Angel"", ""Doctor Wortle's School"", 'The Fixed Period', 'Kept in the Dark', 'The Warden', 'Barchester Towers', 'Doctor Thorne', 'Framley Parsonage', 'The Small House at Allington', 'The Last Chronicle of Barset', 'Can You Forgive Her?', 'Phineas Finn', 'The Eustace Diamonds', 'Phineas Redux', 'The Prime Minister (novel)', ""The Duke's Children""]"
H. G. Bissinger,1954,nan,[]
Phyllis Eisenstein,1946,['Science fiction/Fantasy'],"['Born to Exile', 'Born to Exile', ""Sorcerer's Son"", ""Sorcerer's Son"", 'Songs of the Dying Earth', 'Rogues (anthology)']"
Eric Rucker Eddison,1882,['Fantasy'],"['The Worm Ouroboros', 'Mistress of Mistresses', 'A Fish Dinner in Memison', 'The Mezentian Gate']"
Olaf Stapledon,1886,['Science fiction'],"['Death into Life', 'The Flames: A Fantasy', 'Last and First Men', 'Last Men in London', 'Odd John', 'Star Maker', 'Darkness and the Light', 'Sirius (novel)', 'Death into Life', 'The Flames: A Fantasy']"
Paule Marshall,1929,nan,['Axis: Bold as Love']
Andrew Greig,,['Fantasy'],"[""Harry Potter and the Philosopher's Stone"", 'Harry Potter and the Chamber of Secrets', 'Harry Potter and the Prisoner of Azkaban', 'Harry Potter and the Goblet of Fire', 'Harry Potter and the Order of the Phoenix', 'Harry Potter and the Half-Blood Prince', 'Harry Potter and the Deathly Hallows', 'Quidditch Through the Ages', 'The Tales of Beedle the Bard', 'Hogwarts: An Incomplete and Unreliable Guide', 'Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists', 'Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies', ""The Cuckoo's Calling"", 'The Silkworm', 'Career of Evil', 'Lethal White', 'Troubled Blood', 'The Ink Black Heart', 'The Running Grave', 'The Casual Vacancy', 'The Ickabog', 'The Christmas Pig']"
Hugh Laurie,1959,nan,"[""Lisey's Story (miniseries)"", 'Heroes for Hope', 'American Vampire']"
Jean Thesman,,,
Bruce Cook,,,
Cornell Woolrich,1903,nan,[]
Karen Robards,,"Thriller, Romance, Romantic Suspense",[]
Judith McNaught,1944,['Romance'],"['Whitney, My Love']"
Tracy Barrett,,"historical fiction, nonfiction, mystery, fantasy",[]
Robert Muchamore,1971,SpyAdventureThriller,[]
William Dufty,1916,nan,[]
Cecelia Ahern,1981,nan,"['PS, I Love You (novel)', 'Where Rainbows End', 'Thanks for the Memories (novel)', 'Mrs. Whippy', 'PS, I Love You (novel)', 'Where Rainbows End', 'If You Could See Me Now (Ahern novel)', 'Thanks for the Memories (novel)', 'Mrs. Whippy']"
Gillian Bradshaw,1956,nan,[]
Patrick Marber,1964,nan,[]
Amélie Nothomb,1966,['Epistolary novel'],"['Péplum', 'Attentat (novel)', 'Mercure (Nothomb)', ""Journal d'Hirondelle"", 'Life Form (novel)']"
Gerald Durrell,1925,nan,[]
Hunter S. Thompson,1937,Gonzo journalism,[]
Allen Steele,1958,['Science fiction'],"['V-S Day', 'Coyote (novel)', 'Coyote (novel)', 'Spindrift (novel)', 'Spindrift (novel)']"
M. C. Beaton,1936,"['Detective', ' Mystery novel']","['Death of a Gossip', 'Death of an Outsider', 'Death of a Hussy', 'Death of a Macho Man', 'Death of a Gentle Lady', 'Agatha Raisin and the Quiche of Death', 'Death of a Gossip', 'Death of an Outsider', 'Death of a Hussy', 'Death of a Macho Man', 'Death of a Gentle Lady', 'Agatha Raisin and the Quiche of Death', 'Death of a Gossip', 'Death of an Outsider', 'Death of a Hussy', 'Death of a Macho Man', 'Death of a Gentle Lady', 'Agatha Raisin and the Quiche of Death', 'Death of a Gossip', 'Death of an Outsider', 'Death of a Hussy', 'Death of a Macho Man', 'Death of a Gentle Lady', 'Agatha Raisin and the Quiche of Death']"
