Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
Blue at the Mizzen,Patrick O'Brian,1999,['Historical novel'],"The Surprise sails out of Gibraltar but collides in the dark with a Nordic timber ship and returns for repairs. Back ashore, Aubrey hears a reliable description of the battle at Waterloo; he thanks Lord Keith for moving the prize court along briskly to share out their huge prize from capturing the gold meant to aid Napoleon before his fall, more than 382 pounds a share. Aubrey has clandestine visits with his cousin Isobel, Lord Barmouth's wife. Admiral Lord Barmouth hastens the repair work, realizing he helps himself that way. Many Surprises desert. The frigate sails to Madeira for more serious repairs but arrives just in time to see Coelho's famous shipyard at Funchal in flames. Maturin receives a coded report from Dr Amos Jacob regarding the Chilean situation and takes the Ringle to England, where Sir Joseph Blaine updates him. The Chileans have split into two factions: northern still interested in British help, and southern retaining the services of Sir David Lindsay to command the Chilean navy. Whilst Maturin stays with Sophie Aubrey at Woolcombe, Aubrey returns the Surprise to Seppings' yard in England for a thorough re-fit and recruits a strong, competent crew out of Shelmerston for the long voyage ahead. In London, the Duke of Clarence asks Aubrey to accept Horatio Hanson as a midshipman. Initially reluctant, Aubrey finds that the boy has the mathematical skills essential for a navigator and he becomes a competent sailor. Fully fitted, the Surprise stops at Funchal, picking up Jacob, and then heads for Freetown, where Maturin proposes marriage to a young attractive widow named Christine Wood.  She shares his tastes for natural philosophy, but her view of marriage suffered from her first marriage, as her husband was impotent and she turns him down. She agrees on her upcoming trip to England to visit the Aubreys at their home in Dorset and to meet Maturin's daughter Brigid there. Surprise then sails to the coast of Brazil, where Dr Amos Jacob parts to cross the mountains overland.
",,,320,False,True,Aubrey-Maturin series,The Hundred Days,The Final Unfinished Voyage of Jack Aubrey
"Hussein, An Entertainment",Patrick O'Brian,1938,['Adventure novel'],"Hussein's family raises him in the mahout trade. At about 16 years old, he inherits the elephant named Jehangir Bahadur in the town of Haiderabad. At this time in his life Hussein falls in love with a well-off young woman named Sashiya, which embroils him with a rival, Kadir Baksh. Hussein pays a fakir to place a curse upon Kadir Baksh, which causes the young man to die and his family swears vengeance upon Hussein. After promising the elephant Jehangir he will return, Hussein sets out to live by his wits. 
",,,300,False,True,,Beasts Royal,The Last Pool and Other Stories
The Road to Samarcand,Patrick O'Brian,1954,['Adventure novel'],"Derrick is an American teenager who came to China with his missionary parents. He was orphaned and taken under his uncle's care aboard the sailing ship The Wanderer. Derrick is at the wheel of the sailing ship in the South China Sea. The boy's uncle, Captain Sullivan of the Asian Pacific shipping trade, feels the time has come to prepare Derrick for his future. He, his companion Ross and Derrick's older cousin, all believe that the youth must now leave the ship and attend school in England. This cousin, Professor Ayrton, is en route to China from England. He is an elderly, highly educated man and an expert in oriental archaeology. Derrick is unhappy with the prospect of leaving the ship, and Professor Ayrton proposes ""to gild the pill of education""[3]: 42  by taking the youth back to England via the famous road to Samarcand.
",,,255,False,True,,,
The Golden Ocean,Patrick O'Brian,1956,['Historical novel'],"In spring 1740, Peter Palafox, his friend Sean O'Mara and Sean's uncle Liam are riding from Connaught to Cork so that Peter can join the Royal Navy as a midshipman. Sean decides to join, too, so Liam will take the horses back home. They meet Peregrine FitzGerald at the market fair, another boy heading for HMS Centurion. Both lose their money. FitzGerald meets Lord Culmore who loans him ten guineas, solving their money problems. They meet the brig Mary Rose, at Cove of Cork and reach HMS Centurion at Spithead on time. Peter is wearing all his best clothes, including a green stone given to him as a ""luck giver"". On board Peter learns he must have a sea chest and a uniform. Mr Walter, the chaplain, recognises the emerald pinned to his neck cloth, which can supply all that Peter needs. The emerald from a Spanish ship of the Armada now helps Peter as England fights Spain. Peter likes the ship HMS Centurion, but takes time to be at ease with naval discipline. Peter knows the Irish names for the parts of a ship, but not yet the English names. At dinner with Commodore Anson he meets officers on his ship and others in the squadron. Neighbour to Peter is Captain Callis, a man who loved Peter's mother long ago and lost her to Peter's father. Anson remarks on the terrible decision by the Admiralty to include the Chelsea pensioners (500 infirm sailors) as part of his crew.
",,,288,False,True,,,The Unknown Shore
The Unknown Shore,Patrick O'Brian,1959,['Historical novel'],"In the early part of the novel, set in London, other members of the expedition are featured. They appear in more detail in The Golden Ocean, another O'Brian novel about the Anson expedition.
",,,320,False,True,,The Golden Ocean,
Richard Temple (novel),Patrick O'Brian,1962,['Historical fiction'],,,,256335,False,True,,,
S.O.S. Meteors: Mortimer in Paris,Edgar Pierre Jacobs,1959,,"While Western Europe suffered for several months from weather disasters, Mortimer arrives in Paris to meet his French friend meteorologist Professor Labrousse. In a taxi that takes him to Gare des Invalides through the Royal Street, Mortimer and the driver witness a serious accident caused by a blue Ford Custom. Then at the station of Versailles - Rive Gauche, a taxi sent by Labrousse and led by a certain Ernest takes him to the destination, the teacher's house in Jouy-en-Josas.
",,,,False,False,Blake and Mortimer,Atlantis Mystery,The Time Trap
The Necklace Affair,Edgar Pierre Jacobs,1967,,"The necklace of Queen Marie-Antoinette that was believed to have been destroyed centuries ago has been found by Sir Henry Williamson, a wealthy British collector based in France. Blake and Mortimer arrive in Paris in order to testify at the trial of their sworn enemy Colonel Olrik only to learn that he has managed to slip away under the very noses of the police during a transfer to the court house from the main jail.
",,,,False,False,Blake and Mortimer,The Time Trap,"Professor Sató's Three Formulae, Volume 1: Mortimer in Tokyo"
"Professor Sató's Three Formulae, Volume 1: Mortimer in Tokyo",Edgar Pierre Jacobs,1971,,"At the international airport of Tokyo-Haneda, a 'spot' appear on air traffic controllers radar. The UFO (UFO) threatening air traffic, two aerial fighter planes take off to intercept him. They are then faced with a gigantic Ryū, the legendary Japanese dragon, and one of the pilots was just the time to inform its base until both are destroyed. While the news is spreading in the Japan, the Professor Akira Satō, specialist of cybernetics and robots, wondered about the upheavals that have animated his flying creature. Before revealing his involvement in this incident, he decides, against the advice of his assistant Kim to consult his friend Professor Philip Mortimer, currently the Japan.  But his intentions are immediately reported to one mysterious submarine where controls none other than colonel Olrik.
",,,,False,False,Blake and Mortimer,The Necklace Affair,"Professor Sató's Three Formulae, Volume 2: Mortimer vs. Mortimer"
The Voronov Plot,Edgar Pierre Jacobs,2000,,"On January 16, 1957, a rocket takes off from the Baikonur cosmodrome on the orders of General Oufa of the Red Army, seeking to keep its lead over the United States in the conquest of space. As Professor Piotr Ilioutchine had feared, the rocket is hit by a meteor shower and the head falls back to Earth. The team sent to recover it having died under mysterious circumstances, Dr. Voronov, head of a clinic of the KGB, is responsible for clearing up the mystery. His assistant, Nastasia Wardynska, discovers that the head of the rocket is infected with a mutant bacteria, ""bacteria Z"", which causes death within 24 hours by simple contact. But the Kremlin orders are formal: officially, this case never happened. Defying the orders of Ufa, Voronov forces his assistant to continue his research to understand why young rats turn out be healthy carriers.
",,,,False,False,Blake and Mortimer,The Francis Blake Affair,The Strange Encounter
The Strange Encounter,Edgar Pierre Jacobs,2001,,"Late one night in 1954, a Colorado farmer sees three strange coloured beams of light appearing from the sky. When he goes to investigate the lights have disappeared and left behind the body of a man dressed in the uniform of a British Redcoat. The body is taken to SUFOS (Section of UFO Studies) run by Dr Walt Kaufman which investigates such strange phenomena. Kaufman's research indicates that it is the body of Scottish Major Lachlan Macquarrie who disappeared under strange circumstances after the British defeat at the Battles of Saratoga in 1777.
",,,,False,False,Blake and Mortimer,The Voronov Plot,"The Sarcophagi of the Sixth Continent, Volume 1: The Universal Threat"
